"","HFDHFDHFD_wt_1","HFDHFDHFD_ko_2","HFDHFDHFD_ko_3","HFDHFDHFD_ko_4","HFDCDCD_wt_5","HFDCDCD_ko_6","HFDHFDHFD_ko_7","HFDHFDHFD_wt_8","HFDHFDHFD_wt_9","HFDHFDHFD_ko_10","CDCDHFD_wt_11","CDCDHFD_ko_12","CDCDHFD_ko_13","CDCDCD_wt_14","HFDCDCD_wt_15","HFDCDCD_wt_16","HFDHFDHFD_ko_17","CDCDCD_wt_18","CDCDCD_wt_19","CDCDCD_wt_20","CDCDCD_wt_21","CDCDCD_wt_22","CDCDCD_ko_23","CDCDCD_wt_24","CDCDCD_ko_25","CDCDHFD_wt_26","HFDCDCD_ko_27","CDCDHFD_ko_28","CDCDHFD_wt_29","HFDHFDHFD_ko_30","HFDCDCD_ko_31","CDCDCD_ko_32","CDCDCD_ko_33","CDCDCD_ko_34","CDCDHFD_ko_35","CDCDHFD_ko_36","CDCDHFD_wt_37","CDCDHFD_wt_38","HFDCDCD_ko_39","HFDCDCD_ko_40","HFDCDCD_wt_41","HFDCDCD_wt_42","HFDHFDHFD_wt_43"
"TAG(46:0)_TAG",107.706913888107,64.9772710159289,15.56361207422,27.7501613727402,20.1164259989604,15.1790949438895,12.0090632454656,37.7946725009725,24.3954533962182,43.7458565981188,7.43795242694844,15.3846669236157,7.28301866840967,7.2188813358239,14.5024162355242,8.82039804272634,8.96269003593087,14.1962432979522,6.74031564282849,23.2154421565855,8.26454224323158,6.06256292411203,7.34369483545108,6.05984160045105,10.6318616820119,7.15647801162044,5.01601461425773,6.60185775713225,8.05992014592977,29.4625139433331,12.7560646571677,10.4977395532397,12.3636035503155,5.13296085059935,12.1027688158425,13.1770699563729,24.9401357021282,12.4201958435477,28.6776324860867,9.8711204457271,1489.3397030185,13.1817291754837,16.8845845586502
"TAG(48:2)_TAG",5505.12196677794,1688.32194410334,796.645336194304,544.785920191709,804.80342898408,42.566537809758,432.954831028771,1637.99084719681,837.719200724093,1715.42266049848,93.0119307594634,57.8190544087559,42.6446716668015,37.7538061270583,432.274432865098,236.280742986774,172.44913574911,95.7023153084713,250.330749654492,91.8558430889422,55.4210026650532,191.1688705034,114.153694872076,270.202527664713,318.036768115056,29.2240445672664,165.824236663902,171.171983935591,63.1293024582294,1649.22773874232,86.3598497984397,154.591190619466,260.127487192487,179.75404457951,424.91252545648,480.197096023731,442.410460454847,242.884894346923,88.9492546164043,96.9269937266057,89.3473861976631,662.029807199937,218.995832718783
"TAG(48:1)_TAG",1295.89969794474,2085.46690945488,836.431828020221,756.130281249633,773.706802360977,41.9861268981323,445.887706996223,1949.90207638013,1108.85518933804,2232.28378277846,139.663063384291,82.0567655564925,68.8386825663309,47.2105701538407,312.721517756879,185.034128256853,243.491008422727,92.2757029133056,232.024554722908,88.6480442251627,51.0123149576431,196.141994030538,111.125311814837,218.290161594803,276.630799134117,44.0108847388609,167.480662289449,250.859604066244,109.243821969495,2148.69845842207,111.102605657078,128.51445739914,227.558168393113,146.661361744231,440.826657765041,418.354937080066,597.913796163133,353.166532551853,115.995287879724,133.120580557276,196.226354065239,732.55235368021,278.409988680732
"TAG(48:0)_TAG",192.362486827816,369.714617965438,108.043542031102,187.950916697013,154.97084464709,14.2516658681701,62.4811990996509,290.218732841953,264.760656537341,457.594086031783,44.4452878221782,39.6542809334213,27.0561972630979,9.2424673044001,23.5091082532709,22.597120379335,60.8698797432203,18.7732392503434,44.4037397838569,22.5932397907663,9.55929227917965,18.4797123019527,17.3440404955761,25.8582333055724,51.9759481978824,17.8051769250604,25.0579605932777,49.3814790230796,33.0607242154803,417.740427930138,29.8704896377011,18.8567620620044,27.4364224623562,23.3511048603995,60.3312711956404,58.4631997648247,129.36712164593,95.190880933096,30.5083041560962,31.2905663563363,251.64122748296,113.567100002846,65.2180933543311
"TAG(50:4)_TAG",7388.41085347705,1068.95030499487,532.011136255642,512.843037992341,892.538715474068,53.1842915292004,316.736077332672,1048.55814322379,696.377805656768,1143.3009224139,137.996048193198,59.1509446435645,52.8481721644844,24.337711185503,425.579055689194,273.346383955537,162.221150899796,96.3868360418362,313.034523420496,118.552700929505,57.7650681415596,155.765808324968,83.9472945483122,293.202169654572,408.969431260721,36.8586862349017,115.980952280095,164.638009943283,67.7310880773371,1044.85141923886,67.5821655194914,71.1703455699898,112.814034581942,233.081552265294,220.945644234086,244.026615570104,372.010424610662,222.982204675992,59.3051633347235,67.4034295800778,53.8553554040896,475.097018154792,191.818671428516
"TAG(50:3)_TAG",33575.2838712143,6487.64831900118,3265.08115021912,3018.24317543082,4090.15266486468,347.996991295252,2046.26112215614,6961.39555346758,4108.1739244538,7421.78053170887,702.053971821117,393.698245979539,310.46157927691,220.358047695081,2148.61128974224,1259.46128141215,994.376803058114,604.130424075977,1436.04302675241,621.367942340728,363.030674627983,959.093364549006,544.847274051475,1241.84628922818,1832.93257076175,248.826409602289,832.561935153644,1009.61357607179,477.500832747965,6982.12182133515,490.789099557559,580.844143397328,960.799858090107,1124.55402665976,1521.34614730865,1667.47247776354,2454.29691245223,1393.34335212407,519.484428533604,518.566573617606,435.23548563778,3219.19085559667,1184.11748532756
"TAG(50:2)_TAG",35561.0764143506,17497.6722006797,8460.00610409175,7599.99086092871,7689.72484750826,592.524383133028,5163.92054507683,19336.7751390058,10735.0263377628,20033.1357159129,1701.18666825232,1065.70024111207,850.265268116324,532.322933143585,3699.26436161415,2165.40914416394,2627.85318145583,1070.22891257239,2718.43991271165,1013.71467380586,586.290859656166,2035.17861989852,1018.94151317147,1961.31148394797,3206.68802511779,640.404926861267,1765.34541027587,2663.0677294973,1288.10686452253,18910.5390319365,1115.73842897652,1458.349042868,2438.93459726751,1906.58395181612,3723.80495842289,4055.67831683827,6304.86480276902,3645.92350032405,1262.59044159632,1237.64761446555,1214.3706852483,8612.94484262025,2956.03834541457
"TAG(50:1)_TAG",1963.49188673933,13656.6455878633,5924.76009620811,6361.86042652915,5383.87204071514,281.509959674032,3561.31047123127,14971.0139749479,8930.08315631045,16625.4063216496,1410.20425879443,951.776097282243,756.441903764556,342.11941144987,1667.75524966123,1154.4406791694,2092.85736647426,538.731422539245,1837.46584821936,516.240985793679,271.367236750625,1253.4959849779,609.20817938905,1159.13324555834,2051.47212837243,567.909781779511,1151.17585652847,2215.51128022365,1190.22565445255,15722.6471560506,778.632824159554,782.822928445923,1425.17288709175,1122.52835745276,2552.76630715194,2482.88999984988,5217.76716694594,3210.68369822166,848.776630661434,943.284914331008,984.120846518987,6293.26589703409,2236.55054392607
"TAG(52:6)_TAG",3070.22594900052,227.235758822395,115.993785428322,164.850031496317,339.538596178855,23.5448672565702,74.9189646749961,171.676666519293,166.313457639821,225.822589662019,76.2404306599107,34.5854153110994,28.9209571222854,7.30554328407757,172.460337045559,138.662631367248,56.2956999704985,34.2379413766535,152.596765232463,49.4478998215597,25.6505566667818,37.482406997543,25.5715910045177,132.163019576598,180.805092314124,25.3045861506007,33.0699646998606,53.3001501615429,31.329108709885,193.174521209715,20.5457174968605,13.7072854327835,20.4509139229097,93.3596788422049,41.1383483261807,41.5616093960793,120.424005708681,77.3841949999329,17.7022734982147,17.3510386978357,46.2007211538462,91.9892101233134,64.6391405314995
"TAG(52:5)_TAG",20450.0918597917,1981.16783934071,1014.22525147742,1543.24267163658,2282.96171647459,205.827189148318,696.441434192102,1602.69647463861,1521.45923087403,1968.68601540135,702.067740991933,345.26069476863,281.764691291297,68.931473701174,1202.15946443546,828.518696505556,442.482152050266,281.438604051363,1029.32842363892,366.485565609489,175.776845347032,336.332737414006,209.426755461877,709.476523440278,1160.35022526055,256.672173647879,294.837730671703,493.610249982261,351.56330634672,1800.43882737135,207.265431982495,127.585513752296,216.632143792084,694.89462289598,405.18239321064,403.079522851286,1061.37326342618,691.569083409004,174.8336606485,191.749698234607,367.682363680623,910.151682275583,621.931479848286
"TAG(52:4)_TAG",78725.4913687005,9598.86774575941,5231.6914490793,7264.26464365845,8952.22124297121,890.769120018952,3616.46757661726,10114.3282567408,7652.46547644257,11584.9913679083,3365.52023946059,1763.52575836607,1445.99732479953,376.72317366532,4611.91924899964,3211.63308229461,2235.33343823558,1228.43835708778,4056.60263249292,1529.54225337932,701.379543848654,1595.4255063562,911.847993285095,2383.55257206328,4519.3649187221,1366.97802578192,1408.4565484112,2430.93515498181,1904.76958131106,10840.9933008228,1122.96110767343,779.811580736044,1184.16700441718,2826.14440010837,2028.40225194256,2040.10366345638,5326.0195373901,3344.38271863005,1008.85725263356,1107.975621488,2476.61857351509,5494.75161340607,2972.75149786742
